Authors	records	% of 5436
BROWN MG	3	0.055
BURKE FG	3	0.055
BURNETT JH	3	0.055
CARTER MG	3	0.055
CHALMERS TC	3	0.055
CHAPIN WAR	3	0.055
CLAIBORNE TS	3	0.055
CLARK RJ	3	0.055
CLINTON M	3	0.055
COCHRANE RC	3	0.055
COGAN DG	3	0.055
COHEN A	3	0.055
COHEN B	3	0.055
COLLENS WS	3	0.055
COLLINS HS	3	0.055
COPE O	3	0.055
CORRIDEN TF	3	0.055
CRAIGE E	3	0.055
CRANDON JH	3	0.055
CRISCITIELLO M	3	0.055
CULVER PJ	3	0.055
CURRAN JF	3	0.055
CURRY JJ	3	0.055
DALRYMPLE SC	3	0.055
DARROW DC	3	0.055
DERICK CL	3	0.055
DEUTSCH E	3	0.055
DILL DB	3	0.055
DOLAN HH	3	0.055
DOWLING HF	3	0.055
DUBBS AW	3	0.055
DUMPHY JJ	3	0.055
EASTMAN ON	3	0.055
ECKELS JC	3	0.055
ECKHARDT RD	3	0.055
ELIEL LP	3	0.055
ERDMANN JF	3	0.055
EUSTIS RS	3	0.055
EVANS JA	3	0.055
EVANS LR	3	0.055
FAVOUR CB	3	0.055
FAXON NW	3	0.055
FINDLAY FM	3	0.055
FINKEL HS	3	0.055
FISHBEIN M	3	0.055
FITCH EM	3	0.055
FLOYD C	3	0.055
FLYNN JE	3	0.055
FORSHAM PH	3	0.055
FULLERTON WW	3	0.055
GALLISON DT	3	0.055
GAMBLE JL	3	0.055
GATES O	3	0.055
GEIMAN QM	3	0.055
GOLDBERG BI	3	0.055
GOODALE RL	3	0.055
GRAVES WP	3	0.055
GRAY W	3	0.055
GREEN H	3	0.055
GREEN RW	3	0.055
GREENBERG BE	3	0.055
GREENBLATT M	3	0.055
GRIFFIN WA	3	0.055
HAMILTON BE	3	0.055
HAMLIN E	3	0.055
HANFLIG SS	3	0.055
HARVEY SC	3	0.055
HARWOOD R	3	0.055
HATT RN	3	0.055
HEALY JC	3	0.055
HEYMANS C	3	0.055
HILL SR	3	0.055
HIRSH HL	3	0.055
HODGKINS EM	3	0.055
HOOKER SB	3	0.055
HOOVER WB	3	0.055
HORNE HW	3	0.055
HORRAX G	3	0.055
HUBBARD JP	3	0.055
HURWITT ES	3	0.055
INGERSOLL FM	3	0.055
JACOBSON BM	3	0.055
JAKMAUH PJ	3	0.055
JONES CP	3	0.055
JORESS MH	3	0.055
