Authors	records	% of 4921
DONALDSON HH	2	0.041
DU BOIS EF	2	0.041
DUBRIDGE LA	2	0.041
DUGGAR BM	2	0.041
DUNFORD N	2	0.041
DUNN ER	2	0.041
DUSAULT L	2	0.041
EBERLEIN WF	2	0.041
ECKMANN B	2	0.041
ELLINGER T	2	0.041
ELLIS JH	2	0.041
ELLIS JW	2	0.041
EMCH A	2	0.041
FALK KG	2	0.041
FARNSWORTH HE	2	0.041
FARROW JG	2	0.041
FEKETE E	2	0.041
FENN WO	2	0.041
FERGUSON JB	2	0.041
FISCHER CA	2	0.041
FISK EL	2	0.041
FLETCHER H	2	0.041
FORBES AL	2	0.041
FOWLE FE	2	0.041
FOX EL	2	0.041
FOX RH	2	0.041
FRIES EFB	2	0.041
FRIES JA	2	0.041
FROST EB	2	0.041
GATES WH	2	0.041
GAY EH	2	0.041
GIBSON RE	2	0.041
GIDDINGS GW	2	0.041
GLEASON AM	2	0.041
GLEYZAL A	2	0.041
GLUECKSOHN-SCHOENHEIMER S	2	0.041
GLUECKSOHNSCHOENHEIMER S	2	0.041
GODEL K	2	0.041
GOEDER FP	2	0.041
GOETZ A	2	0.041
GOMBERG M	2	0.041
GORDON M	2	0.041
GORTNER RA	2	0.041
GRAHAM CH	2	0.041
GREENSTEIN JL	2	0.041
GREGORY WK	2	0.041
GUILLEMIN V	2	0.041
GUIRARD BM	2	0.041
GUSTAFSON FG	2	0.041
HAAGEN-SMIT AJ	2	0.041
HAAS ARC	2	0.041
HAIG C	2	0.041
HALL RE	2	0.041
HAMILTON JG	2	0.041
HAMMAR GW	2	0.041
HANSEN HN	2	0.041
HANSEN WW	2	0.041
HARTMAN P	2	0.041
HASKINS FA	2	0.041
HATAI S	2	0.041
HAVILAND EK	2	0.041
HEIDENTHAL G	2	0.041
HEINS M	2	0.041
HENYEY LG	2	0.041
HERRICK CJ	2	0.041
HIBBEN JH	2	0.041
HILL EL	2	0.041
HILLER A	2	0.041
HINTON CW	2	0.041
HOAGLAND H	2	0.041
HOFFLEIT D	2	0.041
HOGNESS TR	2	0.041
HOPF H	2	0.041
HOUSTON WV	2	0.041
HOWARD LO	2	0.041
HOWELL JT	2	0.041
HOYT FC	2	0.041
HUFF GB	2	0.041
HUFFER CM	2	0.041
HUMASON ML	2	0.041
HUTCHISSON E	2	0.041
IDE JM	2	0.041
INGRAM WH	2	0.041
IVES PT	2	0.041
JACOBS WA	2	0.041
JACQUES AG	2	0.041
JENKS AE	2	0.041
JENNESS LC	2	0.041
JOHNSON MH	2	0.041
JONES RB	2	0.041
KAC M	2	0.041
KAKUTANI S	2	0.041
KAPLAN N	2	0.041
KENNISON LS	2	0.041
KING AJ	2	0.041
KING ES	2	0.041
KLEINER IS	2	0.041
KOCH FC	2	0.041
KOLCHIN ER	2	0.041
KOSTOFF D	2	0.041
KROEBER AL	2	0.041
LA MER VK	2	0.041
LAMSON PD	2	0.041
LANGER RM	2	0.041
LANGWORTHY CF	2	0.041
LAUGHNAN JR	2	0.041
LAVIN GI	2	0.041
LAW LW	2	0.041
LAWRENCE JH	2	0.041
LEDERBERG J	2	0.041
LEROSEN AL	2	0.041
LEUSCHNER AO	2	0.041
LEWIS B	2	0.041
LEWY H	2	0.041
LIND SC	2	0.041
LINHART GA	2	0.041
LIPKA J	2	0.041
LITTAUER SB	2	0.041
LITTLEHALES GW	2	0.041
LITTLEWOOD JE	2	0.041
LONGLEY WH	2	0.041
LORING RA	2	0.041
LUSK G	2	0.041
MACCURDY GG	2	0.041
MACKNIGHT RH	2	0.041
MAMPELL K	2	0.041
MANGELSDORF AJ	2	0.041
MANGELSDORF PC	2	0.041
MARIA AJ	2	0.041
MARVIN CF	2	0.041
MASON LR	2	0.041
MASON M	2	0.041
MAXWELL LR	2	0.041
MAZIA D	2	0.041
MCCLARY JE	2	0.041
MCCLUNG CE	2	0.041
MCCURDY WH	2	0.041
MCDONALD JH	2	0.041
MCELROY WD	2	0.041
MCKEEHAN LW	2	0.041
MENDEL LB	2	0.041
MENDENHALL CE	2	0.041
MERRIAM JC	2	0.041
MICHELSON T	2	0.041
MILAS NA	2	0.041
MILGRAM AN	2	0.041
MILLER FD	2	0.041
MILLS SM	2	0.041
MINORSKY N	2	0.041
MITTLEMAN D	2	0.041
MOORE CLE	2	0.041
