Authors	records	% of 5184
GOLDMAN WM	2	0.039
GOMORY RE	2	0.039
GONZALEZACUNA F	2	0.039
GOODWILLIE TG	2	0.039
GORDON RL	2	0.039
GOTO M	2	0.039
GRAUERT H	2	0.039
GREEN GM	2	0.039
GREENE RE	2	0.039
GRIFFITH PA	2	0.039
GRIFFITHS P	2	0.039
GRUNEWALD FJ	2	0.039
GRUNWALD G	2	0.039
GUAN B	2	0.039
GUAN Q	2	0.039
GUNNING RC	2	0.039
HAAGERUP U	2	0.039
HAAS F	2	0.039
HACON CD	2	0.039
HADANI R	2	0.039
HAIRER M	2	0.039
HALPERIN S	2	0.039
HAMBURGER HL	2	0.039
HARDY GH	2	0.039
HARISHCH	2	0.039
HART WL	2	0.039
HARTSHORNE R	2	0.039
HASKINS CN	2	0.039
HASSELL A	2	0.039
HATCHER AE	2	0.039
HAUSEL T	2	0.039
HAWLEY NS	2	0.039
HELFGOTT HA	2	0.039
HELGASON S	2	0.039
HELTON JW	2	0.039
HERBERT CM	2	0.039
HEWES LI	2	0.039
HIARY GA	2	0.039
HIDA H	2	0.039
HILMY H	2	0.039
HIRACHI K	2	0.039
HIRSCHMAN II	2	0.039
HOCHSTER M	2	0.039
HOFER H	2	0.039
HOFFMAN C	2	0.039
HOFFMAN D	2	0.039
HOLOWINSKY R	2	0.039
HONDA K	2	0.039
HUDSON JFP	2	0.039
HUEBSCH W	2	0.039
HUNEKE C	2	0.039
HURDER S	2	0.039
HUSCH LS	2	0.039
IMAMOGLU O	2	0.039
INFELD L	2	0.039
INGHAM AE	2	0.039
IONEL EN	2	0.039
ISBELL JR	2	0.039
ITS A	2	0.039
IVANOV S	2	0.039
IYER VG	2	0.039
JACKOWSKI S	2	0.039
JACOBOWITZ H	2	0.039
JAFFE A	2	0.039
JAMES G	2	0.039
JANNSEN U	2	0.039
JANS JP	2	0.039
JANUSZ GJ	2	0.039
JENSEN JLWV	2	0.039
JERISON DS	2	0.039
JERISON M	2	0.039
JESSEN B	2	0.039
JOHANSSON K	2	0.039
JOHNSON KD	2	0.039
JOHNSON WB	2	0.039
JONES L	2	0.039
JONES LE	2	0.039
JORDAN P	2	0.039
KAC M	2	0.039
KALININ B	2	0.039
KALISCH GK	2	0.039
KALOSHIN VY	2	0.039
KAMNITZER J	2	0.039
KAN DM	2	0.039
KAROUBI M	2	0.039
KASNER E	2	0.039
KATO K	2	0.039
KATZ NH	2	0.039
KATZ NM	2	0.039
KATZARKOV L	2	0.039
KAUFMAN B	2	0.039
KAWADA Y	2	0.039
KEEL S	2	0.039
KEISLER HJ	2	0.039
KEMPF G	2	0.039
KEMPF GR	2	0.039
KERCKHOFF SP	2	0.039
KERNER M	2	0.039
KERVAIRE MA	2	0.039
KETCHUM PW	2	0.039
KETONEN J	2	0.039
KIM HH	2	0.039
KING HC	2	0.039
KIRBY RC	2	0.039
KIREMIDJIAN GK	2	0.039
KIRWAN FC	2	0.039
KISIN M	2	0.039
KISTER JM	2	0.039
KLARTAG B	2	0.039
KLEE VL	2	0.039
KLEIN A	2	0.039
KLEINFELD E	2	0.039
KLINGLER B	2	0.039
KLOOSTERMAN HD	2	0.039
KOBAYASHI S	2	0.039
KOBER H	2	0.039
KOCHEN S	2	0.039
KORNER TW	2	0.039
KOSTANT B	2	0.039
KOVACIC J	2	0.039
KOZLOVSKI O	2	0.039
KOZLOVSKI OS	2	0.039
KRA I	2	0.039
KRECK M	2	0.039
KRISHNAPUR M	2	0.039
KULKARNI RS	2	0.039
KUMAR A	2	0.039
KURLBERG P	2	0.039
KUTZKO P	2	0.039
