Authors	records	% of 6751
MCMURTRIE W	3	0.044
MCWHORTER FP	3	0.044
MEAD AD	3	0.044
MEES CEK	3	0.044
MERRIAM CH	3	0.044
METFESSEL M	3	0.044
MEYER GM	3	0.044
MEYER KF	3	0.044
MICHAELIS L	3	0.044
MILLER WJ	3	0.044
MITCHELL WC	3	0.044
MOORE M	3	0.044
MORSE M	3	0.044
MUELLER JH	3	0.044
NEWCOMB S	3	0.044
NICHOLS JT	3	0.044
NICHOLS WH	3	0.044
NICOLET BH	3	0.044
OBERHOLSER HC	3	0.044
OLMSTED JMD	3	0.044
OSBORNE TB	3	0.044
OSBURN RC	3	0.044
PAPISH J	3	0.044
PARSONS CA	3	0.044
PATTERSON JT	3	0.044
PAUL JR	3	0.044
PEARCE L	3	0.044
PEIRCE GJ	3	0.044
PERKINS PB	3	0.044
PHILLIPS JC	3	0.044
PIPER CV	3	0.044
PRATT R	3	0.044
RAWLINS TE	3	0.044
RAYMOND PE	3	0.044
REMSEN I	3	0.044
RHOADS CP	3	0.044
RICHARDSON CH	3	0.044
RIESMAN D	3	0.044
RIKER AJ	3	0.044
RILEY WA	3	0.044
ROBERTS E	3	0.044
ROBERTS HF	3	0.044
ROGOFF JM	3	0.044
ROLFS FM	3	0.044
ROTHEN A	3	0.044
ROYCE J	3	0.044
RUSSELL IC	3	0.044
SCARTH GW	3	0.044
SCHAEFFER AA	3	0.044
SCHAFFNER JH	3	0.044
SCHMITT FO	3	0.044
SEIDELL A	3	0.044
SEIFRIZ W	3	0.044
SHANNON RC	3	0.044
SHAW EW	3	0.044
SHAW FW	3	0.044
SHELDON JL	3	0.044
SHOPE RE	3	0.044
SHUFELDT RW	3	0.044
SIMMS HS	3	0.044
SMITH A	3	0.044
SMITH EL	3	0.044
SMITH T	3	0.044
SNYDER CD	3	0.044
SNYDER H	3	0.044
SPIES TD	3	0.044
SPITZKA EA	3	0.044
SPRAGUE HB	3	0.044
STEBBINS J	3	0.044
STEJNEGER L	3	0.044
STIEGLITZ J	3	0.044
STILES CW	3	0.044
STONE W	3	0.044
SUBBAROW Y	3	0.044
TARR RS	3	0.044
TAYLOR CV	3	0.044
TAYLOR HS	3	0.044
TERMAN LM	3	0.044
THURSTON RH	3	0.044
TIEDJENS VA	3	0.044
TOWNSEND CH	3	0.044
TRASK JD	3	0.044
TRAUB HP	3	0.044
TRELEASE HM	3	0.044
TRUE RH	3	0.044
TRUOG E	3	0.044
UREY HC	3	0.044
VAN DER SCHEER J	3	0.044
VAUGHAN VC	3	0.044
VOEGTLIN C	3	0.044
WAGNER G	3	0.044
WALLACE HA	3	0.044
WENRICH DH	3	0.044
WEST CJ	3	0.044
WHITE D	3	0.044
WHITE HS	3	0.044
WHITE WA	3	0.044
WHITMAN CO	3	0.044
WHITNEY DD	3	0.044
WICKENDEN WE	3	0.044
WIEGAND KM	3	0.044
WILGUS HS	3	0.044
WILLIAMS RJ	3	0.044
WILSON PW	3	0.044
WISSLER C	3	0.044
WOLBACH SB	3	0.044
WOOD RW	3	0.044
WOOLLEY DW	3	0.044
ZELENY C	3	0.044
ZON R	3	0.044
ZWEMER RL	3	0.044
ADAMS EQ	2	0.030
ADAMS WS	2	0.030
ALLEE WC	2	0.030
ALLEN CE	2	0.030
ALLEN WE	2	0.030
ALTER CM	2	0.030
ANDERSON CD	2	0.030
ANDERSON E	2	0.030
ANSBACHER S	2	0.030
ARCHIBALD RC	2	0.030
ARCTOWSKI H	2	0.030
AREY LB	2	0.030
ARK PA	2	0.030
ARNOLD R	2	0.030
ASTON FW	2	0.030
AUCHTER EC	2	0.030
AUER J	2	0.030
BABCOCK HD	2	0.030
BAILEY CH	2	0.030
BAIN SM	2	0.030
BAKER AC	2	0.030
BAKER LE	2	0.030
BALL ED	2	0.030
BALLS AK	2	0.030
BARDEEN CR	2	0.030
BARKER SB	2	0.030
BARRON ESG	2	0.030
BARTLEY MA	2	0.030
BASS LW	2	0.030
BATESON W	2	0.030
BATHER FA	2	0.030
BAUMGARTNER WJ	2	0.030
BEADLE GW	2	0.030
BEARD D	2	0.030
BECK CE	2	0.030
BECKER ER	2	0.030
BECKER GF	2	0.030
BECKWITH TD	2	0.030
BEEBE CW	2	0.030
BEEBE W	2	0.030
BEHRE CH	2	0.030
BELLAMY AW	2	0.030
BENNETT BL	2	0.030
BESSEY OA	2	0.030
BEST CH	2	0.030
BINKLEY SB	2	0.030
BIRGE RT	2	0.030
BISSONNETTE TH	2	0.030
BLACK D	2	0.030
BLOOMENTHAL S	2	0.030
BLUM W	2	0.030
BONNEY TG	2	0.030
BOVIE WT	2	0.030
BOWER FO	2	0.030
BOWMAN KM	2	0.030
BOYLE LW	2	0.030
BRADLEY HC	2	0.030
BRAGG WH	2	0.030
BRANSON EB	2	0.030
BRASCH FE	2	0.030
BRATTON AC	2	0.030
BREAZEALE JF	2	0.030
BREWER AK	2	0.030
BRIDGMAN PW	2	0.030
BRIGGS LJ	2	0.030
BRITTON NL	2	0.030
BRONFENBRENNER J	2	0.030
BROOKS C	2	0.030
BROWN FC	2	0.030
BROWN JG	2	0.030
BROWN WH	2	0.030
BROWNELL KA	2	0.030
BUMP G	2	0.030
BUMSTEAD HA	2	0.030
BURR HS	2	0.030
BURRILL MW	2	0.030
BUWALDA JP	2	0.030
CALDWELL OW	2	0.030
CARHART HS	2	0.030
CARLETON MA	2	0.030
CARPENTER CM	2	0.030
CARR RH	2	0.030
CASE EC	2	0.030
CATTELL W	2	0.030
CAULLERY M	2	0.030
CHADWICK GH	2	0.030
CHAMBERLIN RT	2	0.030
CHAPMAN RN	2	0.030
CHEN TT	2	0.030
CHRISTIAN HA	2	0.030
CHURCH MB	2	0.030
CLARK LB	2	0.030
CLAYTON HH	2	0.030
CLEMENTS FE	2	0.030
CLINTON GP	2	0.030
CLOWES GHA	2	0.030
COBB PW	2	0.030
COGHILL GE	2	0.030
COLE KS	2	0.030
COLLINS GN	2	0.030
COLWELL RC	2	0.030
CONANT JB	2	0.030
CONARD HS	2	0.030
CONDON EU	2	0.030
CONRADI AF	2	0.030
CONRAT HF	2	0.030
COOLIDGE WD	2	0.030
COOMBS HC	2	0.030
COOPER WC	2	0.030
CORBET RE	2	0.030
COTTRELL FG	2	0.030
COUCH JF	2	0.030
CRAFTS AS	2	0.030
CRANE EJ	2	0.030
CRETCHER LH	2	0.030
CULLER E	2	0.030
CURTIS GC	2	0.030
CURTIS HD	2	0.030
DALY RA	2	0.030
DANDENO JB	2	0.030
DARWIN CG	2	0.030
DAVIS DJ	2	0.030
DAVIS HS	2	0.030
DAVIS WH	2	0.030
DAVY JB	2	0.030
DAY AL	2	0.030
DE BARENNE JGD	2	0.030
DEEDS F	2	0.030
DEMAREE JB	2	0.030
DEUBER CG	2	0.030
DEWEY J	2	0.030
DIXON RB	2	0.030
DOANE RW	2	0.030
DODGE R	2	0.030
DOISY EA	2	0.030
DONALDSON HH	2	0.030
DOOLITTLE CL	2	0.030
DOUNCE AL	2	0.030
DOWNING ER	2	0.030
DRAKE CJ	2	0.030
DRESBACH M	2	0.030
DU NOUY L	2	0.030
DURAN-REYNALS F	2	0.030
DURAND WF	2	0.030
DYSON FW	2	0.030
ECKLES CH	2	0.030
EDWARDS HT	2	0.030
EINHORN NH	2	0.030
EINSTEIN A	2	0.030
EISENHART LP	2	0.030
ELIOT CW	2	0.030
ELLIS BF	2	0.030
ELLIS JW	2	0.030
ELSBERG CA	2	0.030
EMERSON BK	2	0.030
EPSTEIN PS	2	0.030
EVANS A	2	0.030
EVERMANN BW	2	0.030
EWING HE	2	0.030
FALK KG	2	0.030
FARNHAM ME	2	0.030
FASTEN N	2	0.030
FAUST EC	2	0.030
FELTON LD	2	0.030
FENNEMAN NM	2	0.030
FERGUSON MC	2	0.030
FERNALD ML	2	0.030
FESSENDEN RA	2	0.030
FEWKES JW	2	0.030
FICKLEN JB	2	0.030
FIESER LF	2	0.030
FINCH G	2	0.030
FISH PA	2	0.030
FISHER WJ	2	0.030
FITCH RH	2	0.030
FITE GL	2	0.030
FLECK EE	2	0.030
FLEMING JA	2	0.030
FLETCHER CC	2	0.030
FOERSTE AF	2	0.030
FOLEY AL	2	0.030
FOOTE PD	2	0.030
FOX SW	2	0.030
FRAPS GS	2	0.030
FRASER WP	2	0.030
FREEMAN EM	2	0.030
FREUD BB	2	0.030
FREUD HZ	2	0.030
FREUND J	2	0.030
FRIEDEMANN TE	2	0.030
FROST WD	2	0.030
FULLER ML	2	0.030
FULMER EI	2	0.030
FUNK C	2	0.030
FURLONG EL	2	0.030
FURTH J	2	0.030
GALLOWAY BT	2	0.030
GALTSOFF PS	2	0.030
GARDNER WA	2	0.030
GARLOUGH FE	2	0.030
GARNER WW	2	0.030
GARTH TR	2	0.030
GATES FL	2	0.030
GAY EH	2	0.030
GERMANN FEE	2	0.030
GERNERT WB	2	0.030
GETMAN FH	2	0.030
GIBBS OS	2	0.030
GILMAN BI	2	0.030
GILMORE CW	2	0.030
GLOCK WS	2	0.030
GLOCKLER G	2	0.030
GOLDFARB W	2	0.030
GOLDMAN MI	2	0.030
GOLDSCHMIDT R	2	0.030
GOODRICH HB	2	0.030
GOULD GM	2	0.030
GRALEN N	2	0.030
GRAVE C	2	0.030
GRAY JS	2	0.030
GREENE CW	2	0.030
GREGORY PW	2	0.030
GRIFFITH CR	2	0.030
GRUBB AC	2	0.030
GUERRANT NB	2	0.030
GUILD SR	2	0.030
GUNN R	2	0.030
GUSTAFSON FG	2	0.030
GUSTUS EL	2	0.030
GUTHE CE	2	0.030
GUTHRIE FV	2	0.030
GYORGY P	2	0.030
HAAS AE	2	0.030
HACHEY HB	2	0.030
HADLEY PB	2	0.030
HAIG C	2	0.030
HALL AD	2	0.030
HALL EH	2	0.030
HALL GS	2	0.030
HALL IC	2	0.030
HALSTED GB	2	0.030
HANDSCHIN CH	2	0.030
HANSEN E	2	0.030
HARPER RM	2	0.030
HARRIS GD	2	0.030
HARRIS NM	2	0.030
HARRIS RG	2	0.030
HARRISON RG	2	0.030
HARROP GA	2	0.030
HARROW B	2	0.030
HARTMAN CG	2	0.030
HAYES E	2	0.030
HAYFORD JF	2	0.030
HECKEL GP	2	0.030
HEDGCOCK GG	2	0.030
HEDRICK ER	2	0.030
HEINLEIN CP	2	0.030
HEKTOEN L	2	0.030
HELMER OM	2	0.030
HERDMAN WA	2	0.030
HERRICK CJ	2	0.030
HERRICK GW	2	0.030
HESS AF	2	0.030
HEYS FM	2	0.030
HILGARD EW	2	0.030
HILL AV	2	0.030
HILL RT	2	0.030
HILL SE	2	0.030
HOAGLAND H	2	0.030
HOBART G	2	0.030
HOFMANN K	2	0.030
HOLLAENDER A	2	0.030
HOLLAND WJ	2	0.030
HOLMES WH	2	0.030
HOLT LE	2	0.030
HOOKER HD	2	0.030
HOOVER SR	2	0.030
HOPKINS AE	2	0.030
HOPPERT CA	2	0.030
HORN DW	2	0.030
HORSFALL FL	2	0.030
HOTTES CF	2	0.030
HOUGH T	2	0.030
HOWARD NO	2	0.030
HOWE HM	2	0.030
HOWE JL	2	0.030
HUBBARD GD	2	0.030
HUBERT EE	2	0.030
HUDDLESON IF	2	0.030
HUGGINS ML	2	0.030
HUGHES JS	2	0.030
HULBURT EO	2	0.030
HUMPHREYS CJ	2	0.030
HUNT FL	2	0.030
HUNTINGTON EV	2	0.030
HUSSAKOF L	2	0.030
HUTCHISON CB	2	0.030
HUTT FB	2	0.030
HUXLEY JS	2	0.030
HYDE RR	2	0.030
JACOT AP	2	0.030
JAMES LH	2	0.030
JENKS AE	2	0.030
JENSEN H	2	0.030
JOBLING JW	2	0.030
JOHNSON AF	2	0.030
JOHNSON AG	2	0.030
JOHNSON EH	2	0.030
JOHNSON HH	2	0.030
JOHNSTON ES	2	0.030
JONES EL	2	0.030
JONES EP	2	0.030
JONES HA	2	0.030
JORDAN EO	2	0.030
JORDAN WH	2	0.030
JOSLIN LB	2	0.030
JUDSON LS	2	0.030
KALMBACH ER	2	0.030
KAMEN MD	2	0.030
KAMM O	2	0.030
KARRER AMH	2	0.030
KARSNER HT	2	0.030
