Authors	records	% of 664
CHIARA P	1	0.151
CHICHEPORTICHE V	1	0.151
CHINN S	1	0.151
CHISWICK ML	1	0.151
CHOTIVANICH K	1	0.151
CHRISTENSON B	1	0.151
CHROLAVICIUS S	1	0.151
CHU PL	1	0.151
CHUA F	1	0.151
CHUNG WS	1	0.151
CIACCI C	1	0.151
CIARDULLO AV	1	0.151
CICCONE G	1	0.151
CICERO S	1	0.151
CIFKOVA R	1	0.151
CIMAZ R	1	0.151
CINMAN N	1	0.151
CIOCIANO C	1	0.151
CIPOLLA A	1	0.151
CIPRIETTI E	1	0.151
CIVITILLO UF	1	0.151
CLARE AW	1	0.151
CLARK AT	1	0.151
CLARK I	1	0.151
CLARK JW	1	0.151
CLARKE M	1	0.151
CLAYMAN M	1	0.151
CLAYTON JA	1	0.151
CLAYTON RN	1	0.151
CLEARY PD	1	0.151
CLEATOR GM	1	0.151
CLEMMONS DR	1	0.151
CLERICI F	1	0.151
CLEWLEY JP	1	0.151
CNATTINGIUS S	1	0.151
COATES AS	1	0.151
COCCO L	1	0.151
COCCONI F	1	0.151
CODRON V	1	0.151
COEN D	1	0.151
COHEN B	1	0.151
COHEN CD	1	0.151
COHEN IR	1	0.151
COHEN JD	1	0.151
COHEN M	1	0.151
COHN J	1	0.151
COID J	1	0.151
COIMBRA TL	1	0.151
COKKINOS D	1	0.151
COLE BF	1	0.151
COLE M	1	0.151
COLEGATE AE	1	0.151
COLEMAN R	1	0.151
COLLAR C	1	0.151
COLLET JP	1	0.151
COLLINGE J	1	0.151
COLLINGWOOD M	1	0.151
COLLINS P	1	0.151
COLLINS S	1	0.151
COLOMBO F	1	0.151
COLUCCI Y	1	0.151
COMI G	1	0.151
COMPTON CH	1	0.151
CONGET I	1	0.151
CONIO S	1	0.151
CONNERNEY I	1	0.151
CONRADT C	1	0.151
CONROY RM	1	0.151
CONSTANTIN A	1	0.151
CONWAY DJ	1	0.151
COOK A	1	0.151
COOK DJ	1	0.151
COOK DM	1	0.151
COOK EF	1	0.151
COOK R	1	0.151
COOK T	1	0.151
COOPER DW	1	0.151
COOPER G	1	0.151
COOPER LS	1	0.151
COOPER MJ	1	0.151
COOPER PJ	1	0.151
COPLAND I	1	0.151
CORASANITI F	1	0.151
CORAZZA GR	1	0.151
CORBETT CEP	1	0.151
CORDNER SM	1	0.151
CORKILL J	1	0.151
CORRAO G	1	0.151
CORREA A	1	0.151
CORRIS PA	1	0.151
CORTESE JF	1	0.151
COSMI F	1	0.151
COSTA ND	1	0.151
COSTA ZG	1	0.151
COSTANTINI C	1	0.151
COTE T	1	0.151
