Authors	records	% of 809
VENTURINI A	2	0.247
VIDALE JE	2	0.247
VOGEL J	2	0.247
VOINNET O	2	0.247
WAGNER RM	2	0.247
WAHLUND JE	2	0.247
WANG C	2	0.247
WANG JY	2	0.247
WILLERSLEV E	2	0.247
WILLIAMS IS	2	0.247
WILSON IA	2	0.247
WITTEK W	2	0.247
WOLF M	2	0.247
WU Y	2	0.247
XIAO H	2	0.247
XU J	2	0.247
XU QK	2	0.247
YAN H	2	0.247
YAN N	2	0.247
YE J	2	0.247
YEN HCS	2	0.247
YU IM	2	0.247
ZABALZA V	2	0.247
ZACKRISSON O	2	0.247
ZANDANEL F	2	0.247
ZANIN R	2	0.247
ZAPATERO J	2	0.247
ZEWAIL AH	2	0.247
ZHANG L	2	0.247
ZHANG XS	2	0.247
ZHAO ZM	2	0.247
ZHOU J	2	0.247
ZHOU XB	2	0.247
ZHUANG XW	2	0.247
ZOLLIKER M	2	0.247
ZURBUCHEN TH	2	0.247
AARTS H	1	0.124
ABALLAY A	1	0.124
ABBONDANZA C	1	0.124
ABBONDANZIERI EA	1	0.124
ABBOTT RJ	1	0.124
ABDO AA	1	0.124
ABE F	1	0.124
ABEDIN M	1	0.124
ABEL L	1	0.124
ABERHAN M	1	0.124
ABILD-PEDERSEN F	1	0.124
ABKOWITZ JL	1	0.124
ABRAHAM D	1	0.124
ABRAHAMSEN B	1	0.124
ABRAHAMSSON M	1	0.124
ABRAMOWSKI D	1	0.124
ABRAMS CS	1	0.124
ABRAMSON J	1	0.124
ABRAR M	1	0.124
ABSHER DM	1	0.124
ABSOLON D	1	0.124
ABUDARA V	1	0.124
ACHILLEOS N	1	0.124
ACHOURI Y	1	0.124
ACIEGO SM	1	0.124
ACKERLEY S	1	0.124
ACKERLY DD	1	0.124
ACKERMANN M	1	0.124
ACKERT RP	1	0.124
ADACHI K	1	0.124
ADDINGTON AM	1	0.124
ADELSBERGER H	1	0.124
ADHIKARI D	1	0.124
AEBY G	1	0.124
AERTS C	1	0.124
AFARGAN H	1	0.124
AFFOURTIT JP	1	0.124
AFZAL V	1	0.124
AGARD DA	1	0.124
AGRINIER P	1	0.124
AGUIAR JM	1	0.124
AHARONSON O	1	0.124
AHMED M	1	0.124
AHMED Y	1	0.124
AHN J	1	0.124
AHN JH	1	0.124
AHN NG	1	0.124
AHN TK	1	0.124
AIDA T	1	0.124
AIGNER S	1	0.124
AIRD WC	1	0.124
AITKEN M	1	0.124
AIWALE ST	1	0.124
AKAR T	1	0.124
AKIE TE	1	0.124
AKIMOTO M	1	0.124
AKIYAMA JA	1	0.124
AKIYAMA K	1	0.124
AKIYOSHI H	1	0.124
AKNIN LB	1	0.124
AKOURY D	1	0.124
AL BANCHAABOUCHI M	1	0.124
AL-CHALABI A	1	0.124
AL-GAZALI L	1	0.124
AL-SAAD S	1	0.124
ALAUX M	1	0.124
ALAYNICK WA	1	0.124
ALBAREDE F	1	0.124
ALBERT J	1	0.124
ALBRECHT TR	1	0.124
ALBROW MD	1	0.124
ALDRIDGE RJ	1	0.124
ALECIAN G	1	0.124
ALEXANDER CMO	1	0.124
ALEXANDER DTL	1	0.124
ALFORD JR	1	0.124
ALGIRE MA	1	0.124
ALLAN A	1	0.124
ALLAN R	1	0.124
ALLAN RP	1	0.124
ALLEGRINI M	1	0.124
ALLEN J	1	0.124
ALLESINA S	1	0.124
ALLEY RB	1	0.124
ALLISON JP	1	0.124
ALLISON MD	1	0.124
ALON U	1	0.124
ALONSO D	1	0.124
ALROY J	1	0.124
ALS TD	1	0.124
ALSEM DH	1	0.124
ALSINA L	1	0.124
ALTAN-BONNET G	1	0.124
ALTHOFF EA	1	0.124
ALTMAN RB	1	0.124
ALVARADO AS	1	0.124
ALVES F	1	0.124
AMACHER SL	1	0.124
AMARASINGHAM A	1	0.124
AMBROSCH-DRAXL C	1	0.124
AMON A	1	0.124
AMORI G	1	0.124
AMORIM M	1	0.124
AN CL	1	0.124
AN J	1	0.124
AN JH	1	0.124
AN SG	1	0.124
AN SJ	1	0.124
ANANDAKRISHNAN S	1	0.124
ANCLIFF P	1	0.124
ANDALMAN AS	1	0.124
ANDERSEN GL	1	0.124
ANDERSEN KK	1	0.124
ANDERSEN PK	1	0.124
ANDERSON BD	1	0.124
ANDERSON DC	1	0.124
ANDERSON DE	1	0.124
ANDERSON FS	1	0.124
ANDERSON JR	1	0.124
ANDERSON KL	1	0.124
ANDERSON MS	1	0.124
ANDERSON RF	1	0.124
ANDERSSON AF	1	0.124
ANDO Y	1	0.124
ANDREASEN C	1	0.124
ANDREWS C	1	0.124
ANDREWS NC	1	0.124
ANDREWS SE	1	0.124
ANDREWS-PFANNKOCH C	1	0.124
ANEN C	1	0.124
ANG XLL	1	0.124
ANGELOPOULOS V	1	0.124
ANIOL K	1	0.124
ANNAND J	1	0.124
ANTEROLA A	1	0.124
ANTHONY RM	1	0.124
ANTON J	1	0.124
ANTONNY B	1	0.124
ANWAR MS	1	0.124
AOI S	1	0.124
AOI T	1	0.124
AOKI S	1	0.124
AOKI T	1	0.124
AOYAMA T	1	0.124
APPELS R	1	0.124
APPOURCHAUX T	1	0.124
