Authors	records	% of 35810
CUTTS D	55	0.154
DELCHAMPS S	55	0.154
DIEHL HT	55	0.154
FREYBERGER A	55	0.154
GAIDAREV P	55	0.154
GIBBONS L	55	0.154
GLENZINSKI D	55	0.154
GUO RS	55	0.154
HEDIN D	55	0.154
HEINTZ U	55	0.154
JONCKHEERE A	55	0.154
KANG JS	55	0.154
KOTOV S	55	0.154
KRAVCHENKO I	55	0.154
MONTGOMERY HE	55	0.154
NAKAE LF	55	0.154
NARAIN M	55	0.154
OHMOTO T	55	0.154
SHELKOV V	55	0.154
SOLOMON J	55	0.154
TAJIMA H	55	0.154
TRILLING GH	55	0.154
YANG S	55	0.154
ZIEMINSKA D	55	0.154
AKOPIAN A	54	0.151
ASAKAWA T	54	0.151
ASHMANSKAS W	54	0.151
BELLERIVE A	54	0.151
BREIDENBACH M	54	0.151
BROCK R	54	0.151
CROWCROFT DS	54	0.151
EDDY N	54	0.151
GOSSARD AC	54	0.151
GUILLIAN G	54	0.151
HAYASHI E	54	0.151
INTROZZI G	54	0.151
KARR K	54	0.151
MISHRA CS	54	0.151
MURAT P	54	0.151
NORMAN D	54	0.151
RIBON A	54	0.151
SONG L	54	0.151
TAKANO T	54	0.151
TOBACK D	54	0.151
TRUITT S	54	0.151
UCHIDA T	54	0.151
VELEV G	54	0.151
WAHL J	54	0.151
WOLINSKI D	54	0.151
YOUSSEF S	54	0.151
ALVES GA	53	0.148
AOTA S	53	0.148
BRECCIA L	53	0.148
CUNNINGHAM JD	53	0.148
DETROCONIZ JF	53	0.148
DONE J	53	0.148
FORDEN GE	53	0.148
HARDMAN AD	53	0.148
HOFFMAN KD	53	0.148
HOLCK C	53	0.148
JOSTLEIN H	53	0.148
KELLEY K	53	0.148
KLOPFENSTEIN C	53	0.148
KUWABARA T	53	0.148
MACFARLANE DB	53	0.148
MARSHALL T	53	0.148
METZLER S	53	0.148
MINATO H	53	0.148
NELSON JK	53	0.148
OKABE M	53	0.148
PLOOG K	53	0.148
POPE BG	53	0.148
SCHINDLER RH	53	0.148
WAINER N	53	0.148
WANG PN	53	0.148
ABOLINS M	52	0.145
BAGDASAROV S	52	0.145
BERRYHILL J	52	0.145
BISHAI M	52	0.145
BOUDREAU J	52	0.145
BURNETT TH	52	0.145
CAUZ D	52	0.145
DIESBURG M	52	0.145
DOMINICK J	52	0.145
DUBOSCQ JE	52	0.145
ENGELMANN R	52	0.145
FUESS S	52	0.145
HAFEN E	52	0.145
HAGGERTY H	52	0.145
MAHMOOD AH	52	0.145
MERRITT KW	52	0.145
NEGRET JP	52	0.145
OLTMAN E	52	0.145
OWEN D	52	0.145
PERAZZO A	52	0.145
POMIANOWSKI P	52	0.145
REUCROFT S	52	0.145
ROY J	52	0.145
SEIDEN A	52	0.145
SMITH RP	52	0.145
SPIROPULU M	52	0.145
TARTAGLIA M	52	0.145
WAPPLER F	52	0.145
WIGHTMAN JA	52	0.145
WOOD M	52	0.145
ZHANG S	52	0.145
ZIEMINSKI A	52	0.145
AHN S	51	0.142
BALDIN B	51	0.142
BARTLETT JF	51	0.142
BHAT PC	51	0.142
BISHOP DJ	51	0.142
BROSS A	51	0.142
BRUNER N	51	0.142
CHOUDHARY BC	51	0.142
CHRISTENSON JH	51	0.142
DORIGO T	51	0.142
GOMEZ B	51	0.142
GRANNIS PD	51	0.142
HAGOPIAN S	51	0.142
HEINSON AP	51	0.142
KRZYWDZINSKI S	51	0.142
LING Z	51	0.142
PARRI A	51	0.142
RAJA R	51	0.142
ROLLI S	51	0.142
SANTORO A	51	0.142
SCHEFFLER M	51	0.142
SCULLI J	51	0.142
SIROTENKO V	51	0.142
SPINELLA F	51	0.142
STRAHL K	51	0.142
STROHMER R	51	0.142
WEERTS H	51	0.142
YAMIN P	51	0.142
ZYLBERSTEJN A	51	0.142
ADAM I	50	0.140
AEPPLI G	50	0.140
AMOS N	50	0.140
BADEN A	50	0.140
BERI SB	50	0.140
BLESSING S	50	0.140
BOEHNLEIN A	50	0.140
BRANDT A	50	0.140
BUTLER JM	50	0.140
CHOPRA S	50	0.140
CHUNG M	50	0.140
CRONINHENNESSY D	50	0.140
DAOUDI M	50	0.140
GORDON H	50	0.140
HINSON JW	50	0.140
HOHLMANN M	50	0.140
ITO AS	50	0.140
JOHNSON RP	50	0.140
KEAFFABER TA	50	0.140
KEARNS E	50	0.140
KOHLI JM	50	0.140
LI W	50	0.140
LIMA JGR	50	0.140
LINN SL	50	0.140
LIPTON R	50	0.140
MACIEL AKA	50	0.140
MANI S	50	0.140
PARK CH	50	0.140
PETERS M	50	0.140
PROSPER HB	50	0.140
ROWSON PC	50	0.140
RUCHTI R	50	0.140
SCHNEIDER O	50	0.140
SINGH JB	50	0.140
STREETS K	50	0.140
TAMURA N	50	0.140
THOMPSON J	50	0.140
TRIPPE TG	50	0.140
WARCHOL J	50	0.140
WHITE A	50	0.140
WU DY	50	0.140
YANG J	50	0.140
ABBOTT B	49	0.137
ACHARYA BS	49	0.137
BANTLY J	49	0.137
BHATNAGAR V	49	0.137
BLAZEY G	49	0.137
CHAKRABORTY D	49	0.137
COCHRAN J	49	0.137
CRETSINGER C	49	0.137
DE K	49	0.137
DENISOV D	49	0.137
DRAPER P	49	0.137
DUCROS Y	49	0.137
EDMUNDS D	49	0.137
ELLISON J	49	0.137
ELVIRA VD	49	0.137
EPPLEY G	49	0.137
FATYGA MK	49	0.137
FEHER S	49	0.137
FEIN D	49	0.137
FLATTUM E	49	0.137
FORTNER M	49	0.137
GELD TL	49	0.137
GENSER K	49	0.137
GERBER CE	49	0.137
GLADDING G	49	0.137
GRAF N	49	0.137
GRUDBERG P	49	0.137
GRUNENDAHL S	49	0.137
HALL RE	49	0.137
HANSEN S	49	0.137
HEURING T	49	0.137
HIROSKY R	49	0.137
HOENEISEN B	49	0.137
JONES M	49	0.137
KAHN S	49	0.137
KELLY M	49	0.137
KOTCHER J	49	0.137
LANDSBERG G	49	0.137
LIU T	49	0.137
LUEKING L	49	0.137
MADDEN R	49	0.137
MAY B	49	0.137
