Authors	records	% of 2962
VARNES EW	18	0.608
VASILEIADIS G	18	0.608
VASSEUR G	18	0.608
VERDERI M	18	0.608
VERKERKE W	18	0.608
VIDAL PB	18	0.608
VITALE L	18	0.608
VOCI C	18	0.608
VOENA C	18	0.608
VON WIMMERSPERG-TOELLER JH	18	0.608
VUAGNIN G	18	0.608
WAGNER G	18	0.608
WAGNER SR	18	0.608
WAGONER DE	18	0.608
WALDI R	18	0.608
WALKOWIAK W	18	0.608
WALSH J	18	0.608
WATSON AT	18	0.608
WATSON NK	18	0.608
WEATHERALL JH	18	0.608
WEAVER M	18	0.608
WEINSTEIN AJR	18	0.608
WENZEL WA	18	0.608
WILDEN L	18	0.608
WILLIAMS DC	18	0.608
WILLIAMS JC	18	0.608
WILSON FF	18	0.608
WILSON MG	18	0.608
WINTER MA	18	0.608
WORMSER G	18	0.608
WRIGHT DH	18	0.608
WRIGHT DM	18	0.608
WU SL	18	0.608
XELLA SM	18	0.608
YECHE C	18	0.608
YI J	18	0.608
YUMICEVA FX	18	0.608
YUSHKOV AN	18	0.608
ZALLO A	18	0.608
ZGHICHE A	18	0.608
ZHANG L	18	0.608
ZHANG ZP	18	0.608
ZITO M	18	0.608
DE NARDO G	17	0.574
HU T	17	0.574
TEHRANI FS	17	0.574
AHMED S	16	0.540
BARILLARI T	16	0.540
DANIELSON N	16	0.540
DEL BUONO L	16	0.540
DEPPERMANN T	16	0.540
HADAVAND HK	16	0.540
HILL EJ	16	0.540
LYON AJ	16	0.540
MCMAHON S	16	0.540
MENKE S	16	0.540
MILEK M	16	0.540
PASTORE FC	16	0.540
TINSLAY J	16	0.540
WON E	16	0.540
ASANO Y	15	0.506
BARATE R	15	0.506
BLANC F	15	0.506
BUCHMUELLER OL	15	0.506
GASPERO M	15	0.506
GRAUGES-POUS E	15	0.506
KAWAI H	15	0.506
KYBERD P	15	0.506
LE DIBERDER F	15	0.506
LEE SH	15	0.506
MOHAPATRA AK	15	0.506
MOMMSEN RK	15	0.506
NARSKY I	15	0.506
NOGOWSKI R	15	0.506
OLAIYA EO	15	0.506
OLSEN SL	15	0.506
PAAR HP	15	0.506
PARK H	15	0.506
PELIZAEUS M	15	0.506
ROETHEL W	15	0.506
TAMURA N	15	0.506
TIOZZO G	15	0.506
YAMASHITA Y	15	0.506
ZHAO HW	15	0.506
AIHARA H	14	0.473
AKATSU M	14	0.473
ASPINWALL ML	14	0.473
BAAK MA	14	0.473
BAKICH AM	14	0.473
BAN Y	14	0.473
BONDAR A	14	0.473
BRACKO M	14	0.473
BROWDER TE	14	0.473
CHAO Y	14	0.473
CHEON BG	14	0.473
CHISTOV R	14	0.473
CHOI Y	14	0.473
DI LODOVICO F	14	0.473
ECKMANN R	14	0.473
EIDELMAN S	14	0.473
EIGES V	14	0.473
GABYSHEV N	14	0.473
GANZHUR SF	14	0.473
GERSHON T	14	0.473
GRANCAGNOLO S	14	0.473
HAZUMI M	14	0.473
HOSHI Y	14	0.473
HOU WS	14	0.473
HUANG HC	14	0.473
ISHIKAWA A	14	0.473
ITOH R	14	0.473
IWASAKI Y	14	0.473
KATAYAMA N	14	0.473
KAWASAKI T	14	0.473
KIM DW	14	0.473
KINOSHITA K	14	0.473
