Authors	records	% of 58820
FAIRBANKS RG	11	0.019
FLEISCHER RL	11	0.019
FRANCKE U	11	0.019
GAUB HE	11	0.019
GAUTIER D	11	0.019
GOODMAN HM	11	0.019
GREEN H	11	0.019
GROSSE AV	11	0.019
HABER E	11	0.019
HAFEN E	11	0.019
HAMILTON DC	11	0.019
HART SR	11	0.019
HARVEY EN	11	0.019
HAZEN RM	11	0.019
HOFFER BJ	11	0.019
HOLCOMB RW	11	0.019
HOLICK MF	11	0.019
HOROWITZ NH	11	0.019
HUNKAPILLER MW	11	0.019
HUNT DF	11	0.019
HUNT RD	11	0.019
IP WH	11	0.019
JACOBS WA	11	0.019
JANZEN DH	11	0.019
JEWETT FB	11	0.019
KADONAGA JT	11	0.019
KAISER ML	11	0.019
KENT SBH	11	0.019
KIM J	11	0.019
KISHIMOTO T	11	0.019
KNIGHT CA	11	0.019
KNUDSEN EI	11	0.019
KOBAYASHI S	11	0.019
KONDO T	11	0.019
KOONIN EV	11	0.019
KOPROWSKI H	11	0.019
KURODA PK	11	0.019
LANE WS	11	0.019
LEDERBERG J	11	0.019
LEE WH	11	0.019
LEVINE P	11	0.019
LI M	11	0.019
LI R	11	0.019
LILLIE RS	11	0.019
LOOSANOFF VL	11	0.019
LOSICK R	11	0.019
LOWY DR	11	0.019
MAFFEI L	11	0.019
MANDELL AJ	11	0.019
MARRAZZI AS	11	0.019
MARTIN GR	11	0.019
MARTIN TZ	11	0.019
MATTHEWS BW	11	0.019
MCCULLOCH MT	11	0.019
MCELROY WD	11	0.019
MCKAY CP	11	0.019
MEECH KJ	11	0.019
MERRIAM JC	11	0.019
MEYER K	11	0.019
MIHALOV JD	11	0.019
MOORE DD	11	0.019
MOOS HW	11	0.019
MUHLEMAN DO	11	0.019
MULLIGAN RC	11	0.019
MURPHY RC	11	0.019
NELSON RM	11	0.019
NEUGEBAUER G	11	0.019
NEUKUM G	11	0.019
NEY EP	11	0.019
NORMILE D	11	0.019
NUSSENZWEIG V	11	0.019
PETERSON PA	11	0.019
PFAFF DW	11	0.019
PREMACK D	11	0.019
RABSON AS	11	0.019
RADKE LF	11	0.019
