Authors	records	% of 23870
MUNGER JW	8	0.034
MURAKAMI M	8	0.034
NELSON WJ	8	0.034
NI J	8	0.034
O'BRIEN SJ	8	0.034
OBRIEN SJ	8	0.034
OGILVIE KW	8	0.034
ORCI L	8	0.034
OROSZLAN S	8	0.034
ORTH CJ	8	0.034
PAGE DC	8	0.034
PFEIFFER LN	8	0.034
PHILLIPS FM	8	0.034
PODOLSKE JR	8	0.034
POLYMEROPOULOS MH	8	0.034
PRANGE R	8	0.034
PRUSINER SB	8	0.034
PUTNEY SD	8	0.034
RAGENT B	8	0.034
RAUP DM	8	0.034
RAYNAUD D	8	0.034
REED JC	8	0.034
REIS DJ	8	0.034
RHEE SG	8	0.034
RICHTER L	8	0.034
ROBERTS JM	8	0.034
ROBERTS TM	8	0.034
ROBINSON M	8	0.034
RUBIN GM	8	0.034
RUSSELL SS	8	0.034
SAGAN C	8	0.034
SALAWITCH RJ	8	0.034
SAMELSON LE	8	0.034
SATO T	8	0.034
SAUNDERS RS	8	0.034
SCHMITT JHMM	8	0.034
SCHRAG DP	8	0.034
SEHGAL A	8	0.034
SERENO PC	8	0.034
SETTE A	8	0.034
SHEMANSKY DE	8	0.034
SKOLNICK MH	8	0.034
SMITH EJ	8	0.034
SMITH P	8	0.034
SMITH SB	8	0.034
SMYTHE WD	8	0.034
SOUTHWOOD DJ	8	0.034
SPENCER JR	8	0.034
STEINMAN RM	8	0.034
STURA EA	8	0.034
SUZUKI Y	8	0.034
SZABO BJ	8	0.034
SZOSTAK JW	8	0.034
TANAKA S	8	0.034
TEMPST P	8	0.034
TWICKLER MS	8	0.034
UCHIDA S	8	0.034
UTTERBACK TR	8	0.034
VARMUS HE	8	0.034
WAKEHAM A	8	0.034
WANG A	8	0.034
WANG CY	8	0.034
WANG G	8	0.034
WANG N	8	0.034
WASHINGTON WM	8	0.034
WEBB WW	8	0.034
WEIDNER DJ	8	0.034
WEISS A	8	0.034
WEST KW	8	0.034
WEST R	8	0.034
WESTPHAL H	8	0.034
WILLIAMS J	8	0.034
WILSON JC	8	0.034
WRIGHT PE	8	0.034
XU L	8	0.034
YANG Y	8	0.034
YOSHIDA M	8	0.034
YOUNG RA	8	0.034
ZEWAIL AH	8	0.034
ZHANG L	8	0.034
ZHANG M	8	0.034
ZOLLER WH	8	0.034
ZWALLY HJ	8	0.034
ABBOTT NL	7	0.029
AKIRA S	7	0.029
ANDERSON JR	7	0.029
ANDERSON KA	7	0.029
ANDERSON WF	7	0.029
ASARO F	7	0.029
BADA JL	7	0.029
BAKER E	7	0.029
BARCHAS JD	7	0.029
BARNETT TP	7	0.029
BARRETT JC	7	0.029
BEACH D	7	0.029
BECKER L	7	0.029
BENDELAC A	7	0.029
BERATAN DN	7	0.029
