Authors	records	% of 3907
DIONISI C	24	0.614
DITTMANN JR	24	0.614
DONATI S	24	0.614
DONINI J	24	0.614
DORIGO T	24	0.614
DUBE S	24	0.614
EFRON J	24	0.614
ERBACHER R	24	0.614
ERREDE D	24	0.614
ERREDE S	24	0.614
EUSEBI R	24	0.614
FANG HC	24	0.614
FARRINGTON S	24	0.614
FEDORKO WT	24	0.614
FEILD RG	24	0.614
FEINDT M	24	0.614
FERNANDEZ JP	24	0.614
FERRAZZA C	24	0.614
FIELD R	24	0.614
FLANAGAN G	24	0.614
FORREST R	24	0.614
FRANKLIN M	24	0.614
FREEMAN JC	24	0.614
FURIC I	24	0.614
GALLINARO M	24	0.614
GALYARDT J	24	0.614
GARBERSON F	24	0.614
GARCIA JE	24	0.614
GARFINKEL AF	24	0.614
GERBERICH H	24	0.614
GERDES D	24	0.614
GIAGU S	24	0.614
GIANNETTI P	24	0.614
GIBSON K	24	0.614
GIMMELL JL	24	0.614
GIOKARIS N	24	0.614
GIORDANI M	24	0.614
GIROMINI P	24	0.614
GIUNTA M	24	0.614
GLAGOLEV V	24	0.614
GLENZINSKI D	24	0.614
GOLD M	24	0.614
GOLDSCHMIDT N	24	0.614
GOMEZ G	24	0.614
GOMEZ-CEBALLOS G	24	0.614
GONCHAROV M	24	0.614
GORELOV I	24	0.614
GOSHAW AT	24	0.614
GOULIANOS K	24	0.614
GRESELE A	24	0.614
GRINSTEIN S	24	0.614
GROSSO-PILCHER C	24	0.614
GROUP RC	24	0.614
GRUNDLER U	24	0.614
GUNAY-UNALAN Z	24	0.614
HABER C	24	0.614
HAHN K	24	0.614
HAHN SR	24	0.614
HALKIADAKIS E	24	0.614
HAN BY	24	0.614
HAN JY	24	0.614
HANDLER R	24	0.614
HAPPACHER F	24	0.614
HARE D	24	0.614
HARE M	24	0.614
HARPER S	24	0.614
HARR RF	24	0.614
HARRIS RM	24	0.614
HARTZ M	24	0.614
HATAKEYAMA K	24	0.614
HAUSER J	24	0.614
HAYS C	24	0.614
HECK M	24	0.614
HEIJBOER A	24	0.614
HEINEMANN B	24	0.614
HEINRICH J	24	0.614
HENDERSON C	24	0.614
HERNDON M	24	0.614
