Authors	records	% of 15380
ABID MS	8	0.052
AKBARZADEH A	8	0.052
AMJADY N	8	0.052
ANDERSSON E	8	0.052
AYDIN H	8	0.052
BADAMI M	8	0.052
BALA BK	8	0.052
BARTELA L	8	0.052
BEYENE A	8	0.052
BHARGAVA AK	8	0.052
BOUZIDI L	8	0.052
BROATCH A	8	0.052
CAI J	8	0.052
CAI NS	8	0.052
CAI W	8	0.052
CHEN SY	8	0.052
CHO H	8	0.052
CHUA KJ	8	0.052
CLAUSEN LR	8	0.052
CONGEDO PM	8	0.052
CRAIG PP	8	0.052
DODOO A	8	0.052
DU JY	8	0.052
DU XZ	8	0.052
EBRAHIMI A	8	0.052
FALCAO AFO	8	0.052
FATHABADI H	8	0.052
FICHTNER W	8	0.052
FLAMANT G	8	0.052
GADALLA M	8	0.052
GIAMPIETRO M	8	0.052
GONG CM	8	0.052
GUO JF	8	0.052
HE Y	8	0.052
HE YL	8	0.052
HEIDARI A	8	0.052
HENRIQUES JCC	8	0.052
HEPBASLI A	8	0.052
HERBERT JH	8	0.052
HO CD	8	0.052
HUAI XL	8	0.052
HUANG L	8	0.052
HUANG YF	8	0.052
HWANG Y	8	0.052
HYMAN B	8	0.052
JIA M	8	0.052
JIANG YQ	8	0.052
JOHANSSON B	8	0.052
JOVANOVIC M	8	0.052
KALOGIROU SA	8	0.052
KAZEMI A	8	0.052
KECEBAS A	8	0.052
KIM JK	8	0.052
KIM SH	8	0.052
KIM TY	8	0.052
KIM YH	8	0.052
KUDISH AI	8	0.052
LAM HL	8	0.052
LEE JH	8	0.052
LI CX	8	0.052
LI GQ	8	0.052
LI JM	8	0.052
LI P	8	0.052
LI WY	8	0.052
LIN H	8	0.052
LINGA P	8	0.052
LIU Q	8	0.052
LIU T	8	0.052
LIU XJ	8	0.052
LIU XL	8	0.052
LIU XY	8	0.052
LUO ZY	8	0.052
MA T	8	0.052
MAZET N	8	0.052
MIRANDOLA A	8	0.052
MOHAMMADI K	8	0.052
MOTA-BABILONI A	8	0.052
MU HL	8	0.052
MUNSTER M	8	0.052
MUSELLI M	8	0.052
OZILGEN M	8	0.052
PALUMBO R	8	0.052
PARNIAN MJ	8	0.052
PENG H	8	0.052
PETRAKOPOULOU F	8	0.052
PETTERSSON K	8	0.052
PUKSEC T	8	0.052
REDDY BS	8	0.052
REN JX	8	0.052
ROKNI M	8	0.052
ROMAGNOLI A	8	0.052
SAHIN AZ	8	0.052
SANTAMOURIS M	8	0.052
SARKAR J	8	0.052
SHARMA V	8	0.052
SINGH AK	8	0.052
SOARES I	8	0.052
SONG J	8	0.052
SRINIVASAN D	8	0.052
SU YH	8	0.052
SUN H	8	0.052
TAHOUNI N	8	0.052
TASSOU SA	8	0.052
TATARI O	8	0.052
TURAN O	8	0.052
VAN VUUREN DP	8	0.052
VARBANOV PS	8	0.052
VON SPAKOVSKY MR	8	0.052
VOYANT C	8	0.052
WANG CL	8	0.052
WANG CY	8	0.052
WANG D	8	0.052
WANG EH	8	0.052
WANG G	8	0.052
WANG JC	8	0.052
WANG QH	8	0.052
WANG SK	8	0.052
WANG SW	8	0.052
WANG YY	8	0.052
WEBER C	8	0.052
WEI YM	8	0.052
XIAO F	8	0.052
XU F	8	0.052
XU G	8	0.052
XUAN YM	8	0.052
YANG W	8	0.052
YU B	8	0.052
YUAN YP	8	0.052
ZAHEERUDDIN M	8	0.052
ZARE K	8	0.052
ZENG GM	8	0.052
ZENG LY	8	0.052
ZHANG CH	8	0.052
ZHANG DM	8	0.052
ZHANG HL	8	0.052
ZHANG SG	8	0.052
ZHANG SJ	8	0.052
ZHANG ZY	8	0.052
ZHAO H	8	0.052
ZHAO K	8	0.052
ZHU N	8	0.052
ZMEUREANU R	8	0.052
AHLGREN EO	7	0.046
AHRENFELDT J	7	0.046
AL-MULALI U	7	0.046
AL-SULAIMAN FA	7	0.046
ALAM MS	7	0.046
ALI A	7	0.046
ALIPOUR M	7	0.046
AMERI M	7	0.046
ANTUNES CH	7	0.046
ARIKOL M	7	0.046
ASSADI M	7	0.046
AYRES RU	7	0.046
AZIZIPANAH-ABARGHOOEE R	7	0.046
BAKHSH H	7	0.046
BANASIAK K	7	0.046
BASAK T	7	0.046
BECCALI M	7	0.046
BENAJES J	7	0.046
BISIO G	7	0.046
BOLLAND O	7	0.046
CAI L	7	0.046
CAI WJ	7	0.046
CARVALHO JA	7	0.046
CHANDRASHEKAR M	7	0.046
CHANG CY	7	0.046
CHEJNE F	7	0.046
CHEN CC	7	0.046
CHEN HJ	7	0.046
CHEN JJ	7	0.046
CHEN JW	7	0.046
CHEN MQ	7	0.046
CHEN R	7	0.046
CHEN XH	7	0.046
CHEN YH	7	0.046
CHEN ZX	7	0.046
CHITSAZ A	7	0.046
CHYANG CS	7	0.046
CORDINER S	7	0.046
DARGAVILLE R	7	0.046
DAS TK	7	0.046
DE PAEPE M	7	0.046
DENG J	7	0.046
DENG SM	7	0.046
DENG Y	7	0.046
EDWARDS CF	7	0.046
ELKAMEL A	7	0.046
FAAIJ APC	7	0.046
FAN JR	7	0.046
FEIDT M	7	0.046
FENG DQ	7	0.046
FENG JC	7	0.046
FENG LY	7	0.046
FERRARO V	7	0.046
FIASCHI D	7	0.046
FLETEN SE	7	0.046
FLOREZ-ORREGO D	7	0.046
FOO DCY	7	0.046
GAO P	7	0.046
GAO XY	7	0.046
GATO LMC	7	0.046
GHASEMI M	7	0.046
GHOSH S	7	0.046
GITIZADEH M	7	0.046
