Authors	records	% of 4438
HABER S	2	0.045
HAEFLIGER A	2	0.045
HAFNER JL	2	0.045
HALKIN H	2	0.045
HALLAM TG	2	0.045
HALPERN B	2	0.045
HAMRICK GC	2	0.045
HARRIS J	2	0.045
HARRISON J	2	0.045
HARROLD OG	2	0.045
HARTMAN P	2	0.045
HARTSHORNE R	2	0.045
HARVEY FR	2	0.045
HASTINGS SP	2	0.045
HEDLUND GA	2	0.045
HEIDEL JW	2	0.045
HEITSCH JL	2	0.045
HELLERSTEIN S	2	0.045
HELTON JW	2	0.045
HENRIKSEN M	2	0.045
HERB RA	2	0.045
HERZBERG NP	2	0.045
HERZOG F	2	0.045
HIRSCHMAN II	2	0.045
HOFFMAN DA	2	0.045
HOFFSTEIN J	2	0.045
HOLLAND SS	2	0.045
HOLM P	2	0.045
HOLUB JR	2	0.045
HONIG CS	2	0.045
HOPKINS MJ	2	0.045
HORMANDER L	2	0.045
HOUSEHOLDER AS	2	0.045
HUDSON JFP	2	0.045
HUFF GB	2	0.045
HUNEKE C	2	0.045
HUSSEINI SY	2	0.045
HYERS DH	2	0.045
IOFFE AD	2	0.045
IRWIN MC	2	0.045
JAMES IM	2	0.045
JENSEN RA	2	0.045
JERISON DS	2	0.045
JOHNSON BE	2	0.045
JONAH HFS	2	0.045
JONES BW	2	0.045
JONES L	2	0.045
JONES VFR	2	0.045
JONSSON B	2	0.045
KAC VG	2	0.045
KAHN DS	2	0.045
KALAI G	2	0.045
KALTON NJ	2	0.045
KAMBER FW	2	0.045
KANNAN R	2	0.045
KAPLAN S	2	0.045
KARCHER H	2	0.045
KARUSH W	2	0.045
KATOK A	2	0.045
KATOK S	2	0.045
KATZ M	2	0.045
KATZ R	2	0.045
KAUFFMAN LH	2	0.045
KAUFMAN R	2	0.045
KAZDAN JL	2	0.045
KEEN L	2	0.045
KELLEHER J	2	0.045
KELLER HB	2	0.045
KEMENY JG	2	0.045
KERVAIRE MA	2	0.045
KIEFFER JC	2	0.045
KIERNAN P	2	0.045
KING HC	2	0.045
KIRILLOV AA	2	0.045
KISS SA	2	0.045
KLEITMAN DJ	2	0.045
KNAPP AW	2	0.045
KODAMA Y	2	0.045
KOECHER M	2	0.045
KOHN JJ	2	0.045
KON MA	2	0.045
KORANYI A	2	0.045
KOSAMBI DD	2	0.045
KOSCHORKE U	2	0.045
KOTLOW DB	2	0.045
KOVACS LG	2	0.045
KRA B	2	0.045
KRA I	2	0.045
KRANTZ SG	2	0.045
KREITH K	2	0.045
KRONHEIMER PB	2	0.045
