Authors	records	% of 8837
BEABER NJ	4	0.045
BENEDICT FG	4	0.045
BENGIS R	4	0.045
BENT HE	4	0.045
BICHOWSKY FR	4	0.045
BIGELOW WD	4	0.045
BLAKE FC	4	0.045
BLOOR WR	4	0.045
BOLTON EK	4	0.045
BOND PA	4	0.045
BOST RW	4	0.045
BOUGHTON WA	4	0.045
BRAHAM JM	4	0.045
BRIGHTON TB	4	0.045
BRILL HC	4	0.045
BRODERICK AE	4	0.045
BROWN EB	4	0.045
BROWN WG	4	0.045
BROWNING PE	4	0.045
BUCHER JE	4	0.045
BUEHLER CA	4	0.045
BUFFINGTON RM	4	0.045
BUNZEL HH	4	0.045
BURDICK CL	4	0.045
BURGESS LL	4	0.045
BURT CP	4	0.045
CAIN JR	4	0.045
CAKE WE	4	0.045
CALEY ER	4	0.045
CAMERON CN	4	0.045
CARLETON PW	4	0.045
CARNAHAN FL	4	0.045
CARSON CM	4	0.045
CLARK EP	4	0.045
CLOVER AM	4	0.045
COHEN L	4	0.045
COLEMAN AB	4	0.045
CONE LH	4	0.045
CORL CS	4	0.045
CORNISH RE	4	0.045
COWPERTHWAITE IA	4	0.045
CREIGHTON HJM	4	0.045
CRITTENDEN ED	4	0.045
CUSHMAN AS	4	0.045
DANNER PS	4	0.045
DAVIDSON D	4	0.045
DAVIS CE	4	0.045
DAVIS PB	4	0.045
DAVIS ROE	4	0.045
DAY AA	4	0.045
DEAN PM	4	0.045
DICKSON JV	4	0.045
DILLON RT	4	0.045
DUNDON ML	4	0.045
DUNNING F	4	0.045
EASLEY CW	4	0.045
EASTLACK HE	4	0.045
EICHELBERGER L	4	0.045
ELSEY HM	4	0.045
ENGEL EW	4	0.045
ENGEL KH	4	0.045
ENGLIS DT	4	0.045
EYRING H	4	0.045
FAIRHALL LT	4	0.045
FEILD AL	4	0.045
FENGER F	4	0.045
FISCHER MH	4	0.045
FISHER HL	4	0.045
FRANCE WG	4	0.045
FRED EB	4	0.045
FRIEDRICHS F	4	0.045
FROLICH PK	4	0.045
GAUGER AW	4	0.045
GEPHART F	4	0.045
