Authors	records	% of 66598
KIMOKOTI RW	15	0.023
KROMHOUT D	15	0.023
LANDON J	15	0.023
LEDINGHAM JCG	15	0.023
LEE J	15	0.023
LEES KR	15	0.023
LESSOF MH	15	0.023
LEWIS S	15	0.023
LOWE GDO	15	0.023
MACDONALD A	15	0.023
MALINS JM	15	0.023
MANSON-BAHR P	15	0.023
MARTIN P	15	0.023
MARTINEZ-RAGA J	15	0.023
MAY JR	15	0.023
MCCARTHY M	15	0.023
MCDONAGH JER	15	0.023
MCGEOWN MG	15	0.023
MCKEOWN T	15	0.023
MCMASTER P	15	0.023
MEHNDIRATTA MM	15	0.023
MELBYE M	15	0.023
MITCHELL JRA	15	0.023
MITCHELL RG	15	0.023
MORGAN DB	15	0.023
MURRAY J	15	0.023
NASH WG	15	0.023
NISAR MI	15	0.023
NORTHFIELD TC	15	0.023
OPELZ G	15	0.023
OREN E	15	0.023
OSMOND C	15	0.023
PARKES JD	15	0.023
PARSONS JH	15	0.023
PATERSON D	15	0.023
PATERSON P	15	0.023
PATTERSON N	15	0.023
PECKHAM CS	15	0.023
POCOCK S	15	0.023
RAMSAY AM	15	0.023
RANA SM	15	0.023
RANABHAT CL	15	0.023
RAW N	15	0.023
REID DD	15	0.023
REID HA	15	0.023
REISS P	15	0.023
ROBERTS CJ	15	0.023
ROSHANDEL G	15	0.023
ROY A	15	0.023
SATTAR N	15	0.023
SCADDING JG	15	0.023
SCHWARTZ M	15	0.023
SCOTT JM	15	0.023
SHRIME MG	15	0.023
SINGH A	15	0.023
SINGH S	15	0.023
SKIRBEKK V	15	0.023
SMELLIE JM	15	0.023
SMITH I	15	0.023
SPIES TD	15	0.023
STAESSEN JA	15	0.023
STEINER C	15	0.023
STEVENS GA	15	0.023
STOWERS JM	15	0.023
TABARES-SEISDEDOS R	15	0.023
TAYLOR H	15	0.023
THIJS L	15	0.023
TODD JW	15	0.023
TUBBY AH	15	0.023
TURNER R	15	0.023
WAKLEY T	15	0.023
WAKLEY TH	15	0.023
WALKER RM	15	0.023
WEDEL H	15	0.023
WEISS RA	15	0.023
WILKINSON P	15	0.023
WILLCOX WH	15	0.023
WILLIAMS M	15	0.023
WIYSONGE CS	15	0.023
WORMSLEY KG	15	0.023
YOUNG J	15	0.023
YUDKIN J	15	0.023
ZAKI ME	15	0.023
ZUCKERMAN S	15	0.023
ABD EL RAZEK MM	14	0.021
AL-RADDADI R	14	0.021
ALTIRKAWI KA	14	0.021
ANDERSON S	14	0.021
ANDERSON T	14	0.021
ANDREWES FW	14	0.021
ARTAMAN A	14	0.021
AVILA-BURGOS L	14	0.021
BACHA U	14	0.021
BAHR PM	14	0.021
BEGHI E	14	0.021
BERHANE A	14	0.021
BIGGAR RJ	14	0.021
BOX CR	14	0.021
BOYLE P	14	0.021
BROWN MJ	14	0.021
BURGESS AH	14	0.021
CAHUANA-HURTADO L	14	0.021
CAICEDO AJP	14	0.021
CAMPBELL D	14	0.021
CARROLI G	14	0.021
CHALMERS I	14	0.021
CLEMOW FG	14	0.021
COATES MM	14	0.021
COLLINGE J	14	0.021
COOMBS RRA	14	0.021
CORTINOVIS M	14	0.021
CUNNINGHAM D	14	0.021
DABIS F	14	0.021
DANAEI G	14	0.021
DAVIES C	14	0.021
DAVIES J	14	0.021
DAVIS E	14	0.021
DE WESSELOW OLV	14	0.021
DONALD KW	14	0.021
DONALDSON R	14	0.021
DUCKWORTH D	14	0.021
EMBERSON J	14	0.021
ENDRIES AY	14	0.021
EVANS DG	14	0.021
FERGUSON J	14	0.021
FERNANDES JC	14	0.021
FLETCHER W	14	0.021
FORBES J	14	0.021
GENT M	14	0.021
GODWIN J	14	0.021
GOLIGHER JC	14	0.021
GOUGH J	14	0.021
GOWERS WR	14	0.021
GRAY CH	14	0.021
GREENWOOD B	14	0.021
GRIFFITH AS	14	0.021
